 #r(A)        h(r)         Base         G(r)
  5.78      0.00000      0.17929     -0.17929
  5.80      0.00000      0.17933     -0.17933
  5.82      0.00000      0.17937     -0.17937
  5.84      0.00000      0.17953     -0.17953
  5.86      0.00000      0.17968     -0.17968
  5.88      0.00000      0.17983     -0.17983
  5.90      0.00000      0.17998     -0.17998
  5.92      0.00000      0.18014     -0.18014
  5.94      0.00000      0.18029     -0.18029
  5.96      0.00000      0.18081     -0.18081
  5.98      0.00000      0.18132     -0.18132
  6.00      0.00000      0.18184     -0.18184
  6.02      0.00000      0.18235     -0.18235
  6.04      0.00000      0.18287     -0.18287
  6.06      0.00000      0.18338     -0.18338
  6.08      0.00000      0.18390     -0.18390
  6.10      0.00000      0.18442     -0.18442
  6.12      0.00000      0.18493     -0.18493
  6.14      0.00000      0.18545     -0.18545
  6.16      0.00000      0.18596      1.20955
  6.18      0.00000      0.18648      1.20904
  6.20      6.97758      0.18700      1.20852
  6.22      0.00000      0.18614      1.20937
  6.24      0.00000      0.18529      1.21022
  6.26      0.00000      0.18444     -0.18444
  6.28      0.00000      0.18359     -0.18359
  6.30      0.00000      0.18273     -0.18273
  6.32      0.00000      0.18244     -0.18244
  6.34      0.00000      0.18216     -0.18216
  6.36      0.00000      0.18187     -0.18187
  6.38      0.00000      0.18158     -0.18158
  6.40      0.00000      0.18129     -0.18129
  6.42      0.00000      0.18100     -0.18100
  6.44      0.00000      0.18071     -0.18071
  6.46      0.00000      0.18042     -0.18042
  6.48      0.00000      0.18013     -0.18013
  6.50      0.00000      0.17984     -0.17984
  6.52      0.00000      0.17955     -0.17955
  6.54      0.00000      0.17926     -0.17926
  6.56      0.00000      0.17898     -0.17898
  6.58      0.00000      0.17869     -0.17869
  6.60      0.00000      0.17840     -0.17840
  6.62      0.00000      0.17811     -0.17811
  6.64      0.00000      0.17782     -0.17782
  6.66      0.00000      0.17753     -0.17753
  6.68      0.00000      0.17724     -0.17724
  6.70      0.00000      0.17695     -0.17695
  6.72      0.00000      0.17666     -0.17666
  6.74      0.00000      0.17637      0.21025
  6.76      0.00000      0.17608      0.21054
  6.78      1.93310      0.17613      0.21049
  6.80      0.00000      0.17579      0.21083
  6.82      0.00000      0.17545      0.21116
  6.84      0.00000      0.17615     -0.17615
  6.86      0.00000      0.17684     -0.17684
  6.88      0.00000      0.17753     -0.17753
  6.90      0.00000      0.17822     -0.17822
  6.92      0.00000      0.17891     -0.17891
  6.94      0.00000      0.17961     -0.17961
  6.96      0.00000      0.18030     -0.18030
  6.98      0.00000      0.18099     -0.18099
  7.00      0.00000      0.18168     -0.18168
  7.02      0.00000      0.18237     -0.18237
  7.04      0.00000      0.18307     -0.18307
  7.06      0.00000      0.18376     -0.18376
  7.08      0.00000      0.18445     -0.18445
  7.10      0.00000      0.18514     -0.18514
  7.12      0.00000      0.18583     -0.18583
  7.14      0.00000      0.18653     -0.18653
  7.16      0.00000      0.18722     -0.18722
  7.18      0.00000      0.18791     -0.18791
  7.20      0.00000      0.18888     -0.18888
  7.22      0.00000      0.18984     -0.18984
  7.24      0.00000      0.19081     -0.19081
  7.26      0.00000      0.19178     -0.19178
  7.28      0.00000      0.19275     -0.19275
  7.30      0.00000      0.19371      1.77791
  7.32      0.00000      0.19468      1.77694
  7.34      9.85811      0.19565      1.77597
  7.36      0.00000      0.19468      1.77694
  7.38      0.00000      0.19372      1.77791
  7.40      0.00000      0.19275     -0.19275
  7.42      0.00000      0.19179     -0.19179
  7.44      0.00000      0.19082     -0.19082
  7.46      0.00000      0.18986     -0.18986
  7.48      0.00000      0.18889     -0.18889
  7.50      0.00000      0.18792     -0.18792
  7.52      0.00000      0.18696     -0.18696
  7.54      0.00000      0.18599     -0.18599
  7.56      0.00000      0.18503     -0.18503
  7.58      0.00000      0.18447     -0.18447
  7.60      0.00000      0.18391     -0.18391
  7.62      0.00000      0.18362     -0.18362
  7.64      0.00000      0.18332     -0.18332
  7.66      0.00000      0.18302     -0.18302
  7.68      0.00000      0.18272     -0.18272
  7.70      0.00000      0.18243     -0.18243
  7.72      0.00000      0.18213     -0.18213
  7.74      0.00000      0.18183     -0.18183
  7.76      0.00000      0.18154     -0.18154
  7.78      0.00000      0.18124     -0.18124
  7.80      0.00000      0.18094      0.04753
  7.82      0.00000      0.18065      0.04783
  7.84      1.14238      0.18035      0.04813
  7.86      0.00000      0.17983      0.04865
  7.88      0.00000      0.17931      0.04917
  7.90      0.00000      0.17878     -0.17878
  7.92      0.00000      0.17826     -0.17826
  7.94      0.00000      0.17774     -0.17774
  7.96      0.00000      0.17722     -0.17722
  7.98      0.00000      0.17670     -0.17670
  8.00      0.00000      0.17687     -0.17687
  8.02      0.00000      0.17704     -0.17704
  8.04      0.00000      0.17721     -0.17721
  8.06      0.00000      0.17738     -0.17738
  8.08      0.00000      0.17755     -0.17755
  8.10      0.00000      0.17772     -0.17772
  8.12      0.00000      0.17788     -0.17788
  8.14      0.00000      0.17805     -0.17805
  8.16      0.00000      0.17822     -0.17822
  8.18      0.00000      0.17839     -0.17839
  8.20      0.00000      0.17856     -0.17856
  8.22      0.00000      0.17873     -0.17873
  8.24      0.00000      0.17958     -0.17958
  8.26      0.00000      0.18044     -0.18044
  8.28      0.00000      0.18129      0.96755
  8.30      0.00000      0.18214      0.96669
  8.32      5.74418      0.18299      0.96584
  8.34      0.00000      0.18272      0.96611
  8.36      0.00000      0.18245      0.96639
  8.38      0.00000      0.18218     -0.18218
  8.40      0.00000      0.18190     -0.18190
  8.42      0.00000      0.18163     -0.18163
  8.44      0.00000      0.18136     -0.18136
  8.46      0.00000      0.18108     -0.18108
  8.48      0.00000      0.18081     -0.18081
  8.50      0.00000      0.18054     -0.18054
  8.52      0.00000      0.18026     -0.18026
  8.54      0.00000      0.17999     -0.17999
  8.56      0.00000      0.17972     -0.17972
  8.58      0.00000      0.17944     -0.17944
  8.60      0.00000      0.17917     -0.17917
  8.62      0.00000      0.17890     -0.17890
  8.64      0.00000      0.17862     -0.17862
  8.66      0.00000      0.17835     -0.17835
  8.68      0.00000      0.17808     -0.17808
  8.70      0.00000      0.17780     -0.17780
  8.72      0.00000      0.17753     -0.17753
  8.74      0.00000      0.17764      0.49986
  8.76      0.00000      0.17774      0.49976
  8.78      3.38748      0.17784      0.49965
  8.80      0.00000      0.17728      0.50021
  8.82      0.00000      0.17691      0.50058
  8.84      0.00000      0.17654     -0.17654
  8.86      0.00000      0.17617     -0.17617
  8.88      0.00000      0.17580     -0.17580
  8.90      0.00000      0.17543     -0.17543
  8.92      0.00000      0.17506     -0.17506
  8.94      0.00000      0.17469     -0.17469
  8.96      0.00000      0.17432     -0.17432
  8.98      0.00000      0.17395     -0.17395
  9.00      0.00000      0.17358     -0.17358
  9.02      0.00000      0.17321     -0.17321
  9.04      0.00000      0.17284     -0.17284
  9.06      0.00000      0.17247     -0.17247
