 #r(A)        h(r)         Base         G(r)
  5.62      0.11039      0.10568      0.00461
  5.64      0.11704      0.10585     -0.00721
  5.66      0.08754      0.10601     -0.01463
  5.68      0.06938      0.10617     -0.02229
  5.70      0.07258      0.10632     -0.03243
  5.72      0.07285      0.10647     -0.03806
  5.74      0.06710      0.10662     -0.04216
  5.76      0.06016      0.10677     -0.04717
  5.78      0.04960      0.10692     -0.05026
  5.80      0.04827      0.10707     -0.05203
  5.82      0.05816      0.10723     -0.05093
  5.84      0.05903      0.10740     -0.04926
  5.86      0.06648      0.10757     -0.04605
  5.88      0.05878      0.10774     -0.04191
  5.90      0.06516      0.10792     -0.03461
  5.92      0.07971      0.10811     -0.02412
  5.94      0.09643      0.10830     -0.01672
  5.96      0.11988      0.10850     -0.00879
  5.98      0.09676      0.10868      0.00153
  6.00      0.10576      0.10887      0.00514
  6.02      0.13222      0.10906      0.01303
  6.04      0.11543      0.10923      0.02351
  6.06      0.16023      0.10940      0.03246
  6.08      0.15005      0.10955      0.04237
  6.10      0.15137      0.10969      0.05507
  6.12      0.18249      0.10982      0.05712
  6.14      0.17966      0.10994      0.05933
  6.16      0.17116      0.11003      0.05495
  6.18      0.16165      0.11011      0.04938
  6.20      0.12992      0.11018      0.03861
  6.22      0.15508      0.11024      0.02845
  6.24      0.12615      0.11029      0.02120
  6.26      0.12064      0.11035      0.01634
  6.28      0.12568      0.11040      0.00147
  6.30      0.10586      0.11045     -0.00559
  6.32      0.08103      0.11050     -0.01312
  6.34      0.09110      0.11056     -0.02400
  6.36      0.08322      0.11062     -0.02970
  6.38      0.07159      0.11069     -0.03143
  6.40      0.07767      0.11077     -0.03244
  6.42      0.07276      0.11085     -0.03264
  6.44      0.08643      0.11094     -0.02729
  6.46      0.08264      0.11103     -0.02448
  6.48      0.09878      0.11112     -0.01834
  6.50      0.09215      0.11121     -0.01613
  6.52      0.10394      0.11131     -0.01053
  6.54      0.09789      0.11140     -0.00644
  6.56      0.11111      0.11149     -0.00011
  6.58      0.11968      0.11157      0.00298
  6.60      0.12424      0.11166      0.00758
  6.62      0.11988      0.11174      0.00900
  6.64      0.12132      0.11183      0.00980
  6.66      0.11861      0.11192      0.00680
  6.68      0.12411      0.11201      0.00606
  6.70      0.10965      0.11210      0.00351
  6.72      0.11666      0.11221      0.00276
  6.74      0.10901      0.11233     -0.00097
  6.76      0.11544      0.11247     -0.00039
  6.78      0.10607      0.11261     -0.00488
  6.80      0.11322      0.11277     -0.00967
  6.82      0.09494      0.11295     -0.01421
  6.84      0.08583      0.11314     -0.01889
  6.86      0.09364      0.11335     -0.02382
  6.88      0.08364      0.11358     -0.02663
  6.90      0.08962      0.11382     -0.02453
  6.92      0.08199      0.11407     -0.02559
  6.94      0.09751      0.11433     -0.02515
  6.96      0.08963      0.11460     -0.02528
  6.98      0.08717      0.11488     -0.02526
  7.00      0.09032      0.11516     -0.02466
  7.02      0.08347      0.11545     -0.01700
  7.04      0.10192      0.11574     -0.01644
  7.06      0.12938      0.11603     -0.01186
  7.08      0.09144      0.11632      0.00366
  7.10      0.11468      0.11661      0.01378
  7.12      0.16248      0.11689      0.01626
  7.14      0.15396      0.11715      0.02900
  7.16      0.14319      0.11740      0.04017
  7.18      0.15644      0.11764      0.04918
  7.20      0.17176      0.11786      0.05673
  7.22      0.20871      0.11806      0.07228
  7.24      0.19282      0.11823      0.08137
  7.26      0.22194      0.11838      0.08650
  7.28      0.20279      0.11850      0.07954
  7.30      0.19816      0.11859      0.07909
  7.32      0.17449      0.11866      0.07032
  7.34      0.19103      0.11871      0.05845
  7.36      0.17844      0.11874      0.05294
  7.38      0.14370      0.11875      0.05383
  7.40      0.17078      0.11876      0.04386
  7.42      0.17899      0.11875      0.03905
  7.44      0.14118      0.11872      0.03628
  7.46      0.15434      0.11869      0.02373
  7.48      0.12972      0.11866      0.01272
  7.50      0.10790      0.11862      0.00643
  7.52      0.12378      0.11859     -0.00390
  7.54      0.10953      0.11856     -0.01192
  7.56      0.10252      0.11854     -0.01875
  7.58      0.08948      0.11852     -0.02651
  7.60      0.07363      0.11851     -0.03048
  7.62      0.08490      0.11851     -0.03373
