 #r(A)        h(r)         Base         G(r)
  8.28      0.05053      0.05485     -0.00375
  8.30      0.05201      0.05493     -0.00333
  8.32      0.05219      0.05501     -0.00280
  8.34      0.05309      0.05509     -0.00280
  8.36      0.05324      0.05516     -0.00329
  8.38      0.05089      0.05524     -0.00347
  8.40      0.04995      0.05531     -0.00405
  8.42      0.05165      0.05538     -0.00437
  8.44      0.05055      0.05545     -0.00430
  8.46      0.05200      0.05552     -0.00430
  8.48      0.05164      0.05559     -0.00476
  8.50      0.05027      0.05566     -0.00560
  8.52      0.04967      0.05572     -0.00623
  8.54      0.04671      0.05578     -0.00707
  8.56      0.04915      0.05584     -0.00756
  8.58      0.04776      0.05591     -0.00792
  8.60      0.04814      0.05596     -0.00731
  8.62      0.04816      0.05602     -0.00714
  8.64      0.05006      0.05608     -0.00657
  8.66      0.05027      0.05613     -0.00591
  8.68      0.05093      0.05619     -0.00540
  8.70      0.05171      0.05624     -0.00422
  8.72      0.05098      0.05630     -0.00415
  8.74      0.05624      0.05635     -0.00407
  8.76      0.05090      0.05640     -0.00324
  8.78      0.05159      0.05646     -0.00280
  8.80      0.05610      0.05651     -0.00310
  8.82      0.05347      0.05657     -0.00272
  8.84      0.05500      0.05662     -0.00295
  8.86      0.05305      0.05668     -0.00359
  8.88      0.05075      0.05674     -0.00389
  8.90      0.05320      0.05681     -0.00434
  8.92      0.05227      0.05688     -0.00408
  8.94      0.05308      0.05695     -0.00378
  8.96      0.05470      0.05703     -0.00401
  8.98      0.05261      0.05711     -0.00435
  9.00      0.05241      0.05720     -0.00481
  9.02      0.05096      0.05729     -0.00466
  9.04      0.05125      0.05739     -0.00413
  9.06      0.05591      0.05749     -0.00327
  9.08      0.05573      0.05760     -0.00197
  9.10      0.05725      0.05771     -0.00031
  9.12      0.05799      0.05783      0.00059
  9.14      0.06010      0.05794      0.00156
  9.16      0.06103      0.05807      0.00183
  9.18      0.06118      0.05819      0.00276
  9.20      0.05921      0.05831      0.00410
  9.22      0.06325      0.05844      0.00450
  9.24      0.06741      0.05857      0.00561
  9.26      0.06367      0.05869      0.00756
  9.28      0.06736      0.05882      0.01002
  9.30      0.06957      0.05894      0.01121
  9.32      0.07621      0.05907      0.01358
  9.34      0.07398      0.05919      0.01572
  9.36      0.07613      0.05930      0.01828
  9.38      0.07861      0.05942      0.01946
  9.40      0.08297      0.05953      0.02198
  9.42      0.08269      0.05963      0.02394
  9.44      0.08712      0.05973      0.02550
  9.46      0.08646      0.05982      0.02630
  9.48      0.08689      0.05991      0.02769
  9.50      0.08746      0.06000      0.02789
  9.52      0.09007      0.06007      0.02804
  9.54      0.08852      0.06014      0.02832
  9.56      0.08762      0.06021      0.02817
  9.58      0.08866      0.06027      0.02670
  9.60      0.08701      0.06032      0.02523
  9.62      0.08302      0.06037      0.02301
  9.64      0.08142      0.06041      0.01981
  9.66      0.07676      0.06045      0.01668
  9.68      0.07289      0.06048      0.01302
  9.70      0.07154      0.06051      0.00947
  9.72      0.06485      0.06053      0.00579
  9.74      0.06384      0.06056      0.00218
  9.76      0.05848      0.06058     -0.00162
  9.78      0.05500      0.06060     -0.00420
  9.80      0.05265      0.06063     -0.00782
  9.82      0.05206      0.06065     -0.01043
  9.84      0.04584      0.06068     -0.01250
  9.86      0.04556      0.06071     -0.01443
  9.88      0.04479      0.06074     -0.01598
  9.90      0.04314      0.06077     -0.01660
  9.92      0.04447      0.06081     -0.01734
  9.94      0.04288      0.06085     -0.01831
  9.96      0.04204      0.06089     -0.01853
  9.98      0.04016      0.06094     -0.01849
 10.00      0.04226      0.06099     -0.01819
 10.02      0.04493      0.06105     -0.01738
 10.04      0.04463      0.06111     -0.01635
 10.06      0.04639      0.06118     -0.01497
 10.08      0.04562      0.06124     -0.01351
 10.10      0.04945      0.06132     -0.01162
 10.12      0.05256      0.06139     -0.00954
 10.14      0.05444      0.06146     -0.00780
 10.16      0.05720      0.06154     -0.00626
 10.18      0.05470      0.06162     -0.00492
 10.20      0.05752      0.06169     -0.00399
 10.22      0.05964      0.06177     -0.00342
 10.24      0.05944      0.06185     -0.00221
 10.26      0.06043      0.06192     -0.00191
 10.28      0.06114      0.06200     -0.00184
 10.30      0.05943      0.06207     -0.00192
 10.32      0.06034      0.06215     -0.00242
 10.34      0.05942      0.06222     -0.00332
 10.36      0.05830      0.06229     -0.00386
 10.38      0.05701      0.06236     -0.00464
 10.40      0.05711      0.06243     -0.00555
 10.42      0.05677      0.06250     -0.00653
 10.44      0.05524      0.06257     -0.00794
 10.46      0.05372      0.06264     -0.00947
 10.48      0.05028      0.06271     -0.01031
 10.50      0.04982      0.06278     -0.01171
 10.52      0.05291      0.06285     -0.01230
 10.54      0.04859      0.06292     -0.01273
 10.56      0.05113      0.06299     -0.01318
 10.58      0.04851      0.06307     -0.01407
 10.60      0.04794      0.06314     -0.01374
 10.62      0.04883      0.06321     -0.01367
 10.64      0.05057      0.06329     -0.01258
 10.66      0.05189      0.06337     -0.01127
 10.68      0.05434      0.06344     -0.00996
 10.70      0.05483      0.06352     -0.00864
 10.72      0.05578      0.06360     -0.00738
 10.74      0.05756      0.06367     -0.00635
 10.76      0.05857      0.06375     -0.00522
 10.78      0.05987      0.06383     -0.00416
 10.80      0.06089      0.06390     -0.00287
 10.82      0.06147      0.06398     -0.00202
 10.84      0.06436      0.06405     -0.00064
 10.86      0.06321      0.06412      0.00075
 10.88      0.06711      0.06419      0.00151
 10.90      0.06821      0.06426      0.00273
 10.92      0.06560      0.06433      0.00375
 10.94      0.07081      0.06439      0.00424
 10.96      0.06866      0.06445      0.00441
 10.98      0.06986      0.06451      0.00491
 11.00      0.06935      0.06456      0.00523
 11.02      0.06842      0.06462      0.00451
 11.04      0.07268      0.06467      0.00416
 11.06      0.06533      0.06472      0.00347
 11.08      0.06836      0.06477      0.00359
 11.10      0.06615      0.06481      0.00270
 11.12      0.06924      0.06486      0.00330
 11.14      0.06847      0.06490      0.00351
 11.16      0.06856      0.06495      0.00489
 11.18      0.06967      0.06499      0.00515
 11.20      0.07326      0.06504      0.00542
 11.22      0.07076      0.06508      0.00593
 11.24      0.07006      0.06513      0.00702
 11.26      0.07131      0.06517      0.00688
 11.28      0.07537      0.06522      0.00787
 11.30      0.07277      0.06526      0.00925
 11.32      0.07591      0.06531      0.01013
 11.34      0.07721      0.06535      0.01002
 11.36      0.07595      0.06540      0.01135
 11.38      0.07504      0.06545      0.01186
 11.40      0.07965      0.06549      0.01301
 11.42      0.07868      0.06554      0.01386
 11.44      0.08321      0.06559      0.01580
 11.46      0.08042      0.06563      0.01659
 11.48      0.08497      0.06568      0.01794
 11.50      0.08382      0.06573      0.01778
 11.52      0.08569      0.06578      0.01824
 11.54      0.08267      0.06582      0.01743
 11.56      0.08295      0.06587      0.01727
 11.58      0.08115      0.06592      0.01598
 11.60      0.08324      0.06597      0.01600
 11.62      0.07950      0.06602      0.01514
 11.64      0.08300      0.06607      0.01369
 11.66      0.07889      0.06612      0.01178
 11.68      0.07416      0.06618      0.01014
 11.70      0.07396      0.06623      0.00825
 11.72      0.07157      0.06629      0.00603
 11.74      0.07381      0.06634      0.00479
 11.76      0.06807      0.06640      0.00335
 11.78      0.06824      0.06646      0.00242
 11.80      0.06708      0.06652      0.00009
 11.82      0.06721      0.06658     -0.00045
 11.84      0.06245      0.06665     -0.00172
 11.86      0.06570      0.06671     -0.00194
 11.88      0.06217      0.06678     -0.00299
 11.90      0.06633      0.06684     -0.00250
 11.92      0.06226      0.06691     -0.00250
 11.94      0.06522      0.06697     -0.00165
 11.96      0.06606      0.06704     -0.00211
 11.98      0.06674      0.06710     -0.00182
 12.00      0.06434      0.06716     -0.00193
 12.02      0.06402      0.06722     -0.00202
 12.04      0.06498      0.06728     -0.00231
 12.06      0.06595      0.06734     -0.00171
 12.08      0.06558      0.06739     -0.00128
 12.10      0.06761      0.06745     -0.00148
 12.12      0.06647      0.06750     -0.00176
 12.14      0.06424      0.06755     -0.00208
 12.16      0.06481      0.06760     -0.00317
 12.18      0.06421      0.06764     -0.00393
 12.20      0.06241      0.06769     -0.00424
 12.22      0.06291      0.06773     -0.00514
 12.24      0.06291      0.06777     -0.00572
 12.26      0.06054      0.06782     -0.00618
 12.28      0.06151      0.06786     -0.00673
 12.30      0.06031      0.06789     -0.00746
 12.32      0.06035      0.06793     -0.00775
 12.34      0.05945      0.06797     -0.00849
 12.36      0.05929      0.06801     -0.00927
 12.38      0.05803      0.06804     -0.00987
 12.40      0.05656      0.06808     -0.01016
 12.42      0.05753      0.06811     -0.01078
 12.44      0.05816      0.06814     -0.01093
 12.46      0.05638      0.06817     -0.01078
 12.48      0.05745      0.06821     -0.01042
 12.50      0.05745      0.06824     -0.01054
 12.52      0.05946      0.06827     -0.01037
 12.54      0.05773      0.06829     -0.01042
 12.56      0.05738      0.06832     -0.01063
 12.58      0.05737      0.06835     -0.01062
 12.60      0.05649      0.06838     -0.01028
 12.62      0.05967      0.06840     -0.00966
 12.64      0.05958      0.06843     -0.00906
 12.66      0.06059      0.06845     -0.00805
 12.68      0.06050      0.06848     -0.00762
 12.70      0.06169      0.06850     -0.00832
 12.72      0.06194      0.06853     -0.00821
 12.74      0.05621      0.06855     -0.00865
 12.76      0.06126      0.06858     -0.00967
 12.78      0.05843      0.06861     -0.01045
 12.80      0.05671      0.06864     -0.01001
 12.82      0.05818      0.06867     -0.01089
 12.84      0.05851      0.06870     -0.01124
 12.86      0.05705      0.06873     -0.01109
 12.88      0.05684      0.06877     -0.01125
 12.90      0.05761      0.06880     -0.01151
 12.92      0.05755      0.06884     -0.01113
 12.94      0.05738      0.06889     -0.01050
 12.96      0.05918      0.06893     -0.01006
 12.98      0.06021      0.06898     -0.00890
 13.00      0.06001      0.06903     -0.00734
 13.02      0.06363      0.06908     -0.00585
 13.04      0.06542      0.06913     -0.00437
 13.06      0.06685      0.06918     -0.00207
 13.08      0.06789      0.06924     -0.00072
 13.10      0.07175      0.06929      0.00121
 13.12      0.07069      0.06935      0.00239
 13.14      0.07533      0.06940      0.00417
 13.16      0.07303      0.06946      0.00544
 13.18      0.07707      0.06951      0.00748
 13.20      0.07837      0.06957      0.00875
 13.22      0.08116      0.06962      0.01063
 13.24      0.08197      0.06968      0.01186
 13.26      0.08271      0.06973      0.01230
 13.28      0.08347      0.06978      0.01244
 13.30      0.08084      0.06983      0.01247
 13.32      0.08210      0.06988      0.01228
 13.34      0.08239      0.06993      0.01123
 13.36      0.08198      0.06998      0.01073
 13.38      0.07849      0.07002      0.01088
 13.40      0.07855      0.07007      0.00992
 13.42      0.08313      0.07012      0.00938
 13.44      0.07783      0.07017      0.01025
 13.46      0.07949      0.07021      0.01055
