13.47,0.00964
13.48,0.01321
13.49,0.01674
13.5,0.02021
13.51,0.02358
13.52,0.02685
13.53,0.02997
13.54,0.03294
13.55,0.03572
13.56,0.03829
13.57,0.0406
13.58,0.04266
13.59,0.04444
13.6,0.0459
13.61,0.04705
13.62,0.04784
13.63,0.0483
13.64,0.04841
13.65,0.04815
13.66,0.04757
13.67,0.04662
13.68,0.04538
13.69,0.04383
13.7,0.04203
13.71,0.04
13.72,0.03777
13.73,0.0354
13.74,0.03293
13.75,0.03041
13.76,0.02791
13.77,0.02546
13.78,0.02313
13.79,0.02098
13.8,0.01903
13.81,0.01738
13.82,0.01602
13.83,0.01504
13.84,0.01444
13.85,0.01425
13.86,0.01453
13.87,0.01523
13.88,0.01641
13.89,0.01803
13.9,0.02009
13.91,0.02258
13.92,0.02545
13.93,0.0287
13.94,0.03226
13.95,0.03608
13.96,0.04012
13.97,0.04433
13.98,0.04863
13.99,0.05298
14,0.0573
14.01,0.06154
14.02,0.06564
14.03,0.06954
14.04,0.07319
14.05,0.07653
14.06,0.07954
14.07,0.08215
14.08,0.08437
14.09,0.08614
14.1,0.08745
14.11,0.08833
14.12,0.0887
14.13,0.08865
14.14,0.08812
14.15,0.08717
14.16,0.08582
14.17,0.08405
14.18,0.08196
14.19,0.0795
14.2,0.07678
14.21,0.07379
14.22,0.07057
14.23,0.06717
14.24,0.06362
14.25,0.05995
14.26,0.05618
14.27,0.05235
14.28,0.04847
14.29,0.04458
14.3,0.04068
14.31,0.03679
14.32,0.03291
14.33,0.02907
14.34,0.02525
14.35,0.02146
14.36,0.0177
14.37,0.01396
14.38,0.01025
14.39,0.00655
14.4,0.00287
14.41,-8.21E-04
14.42,-0.0045
14.43,-0.00819
14.44,-0.01187
14.45,-0.01557
14.46,-0.01927
14.47,-0.02297
14.48,-0.02667
