 #r(A)        h(r)         Base         G(r)
 10.34      0.06399      0.05688      0.00740
 10.36      0.06251      0.05694      0.00521
 10.38      0.06080      0.05700      0.00248
 10.40      0.05698      0.05706      0.00014
 10.42      0.05314      0.05712     -0.00243
 10.44      0.05258      0.05718     -0.00479
 10.46      0.04996      0.05724     -0.00712
 10.48      0.04927      0.05729     -0.00889
 10.50      0.04566      0.05735     -0.01139
 10.52      0.04458      0.05741     -0.01347
 10.54      0.04036      0.05747     -0.01548
 10.56      0.03985      0.05753     -0.01728
 10.58      0.03948      0.05759     -0.01868
 10.60      0.03695      0.05765     -0.01939
 10.62      0.03790      0.05771     -0.01995
 10.64      0.03710      0.05778     -0.02095
 10.66      0.03737      0.05784     -0.02164
 10.68      0.03479      0.05791     -0.02182
 10.70      0.03384      0.05798     -0.02179
 10.72      0.03737      0.05806     -0.02131
 10.74      0.03757      0.05814     -0.02005
 10.76      0.04018      0.05822     -0.01805
 10.78      0.04149      0.05830     -0.01576
 10.80      0.04420      0.05838     -0.01276
 10.82      0.04923      0.05847     -0.00922
 10.84      0.05301      0.05855     -0.00546
 10.86      0.05833      0.05864     -0.00173
 10.88      0.06070      0.05873      0.00197
 10.90      0.06328      0.05881      0.00481
 10.92      0.06814      0.05889      0.00623
 10.94      0.06766      0.05896      0.00754
 10.96      0.06582      0.05903      0.00851
 10.98      0.06759      0.05909      0.00843
 11.00      0.06849      0.05915      0.00773
 11.02      0.06805      0.05920      0.00696
 11.04      0.06445      0.05925      0.00600
 11.06      0.06221      0.05929      0.00414
 11.08      0.06306      0.05933      0.00253
 11.10      0.05938      0.05937      0.00127
 11.12      0.06023      0.05940      0.00059
 11.14      0.05831      0.05943     -0.00035
 11.16      0.05899      0.05946     -0.00051
 11.18      0.05848      0.05949     -0.00020
 11.20      0.05877      0.05953     -0.00008
 11.22      0.06192      0.05956      0.00012
 11.24      0.05908      0.05959     -0.00006
 11.26      0.06015      0.05962     -0.00000
 11.28      0.05771      0.05966     -0.00058
 11.30      0.05923      0.05969     -0.00079
 11.32      0.05920      0.05973     -0.00064
 11.34      0.05822      0.05977      0.00057
 11.36      0.06112      0.05981      0.00184
 11.38      0.06395      0.05985      0.00441
 11.40      0.06576      0.05989      0.00738
 11.42      0.07225      0.05993      0.01038
 11.44      0.07327      0.05997      0.01362
 11.46      0.07631      0.06001      0.01750
 11.48      0.08037      0.06005      0.02049
 11.50      0.08535      0.06009      0.02401
 11.52      0.08739      0.06012      0.02718
 11.54      0.09109      0.06016      0.02936
 11.56      0.09232      0.06019      0.03030
 11.58      0.09145      0.06022      0.03040
 11.60      0.09020      0.06026      0.02988
 11.62      0.08805      0.06029      0.02836
 11.64      0.08869      0.06033      0.02628
 11.66      0.08486      0.06036      0.02389
 11.68      0.08121      0.06040      0.02173
 11.70      0.07843      0.06044      0.01854
 11.72      0.07747      0.06048      0.01532
 11.74      0.07291      0.06052      0.01279
 11.76      0.06895      0.06057      0.00992
 11.78      0.06880      0.06062      0.00717
 11.80      0.06429      0.06067      0.00486
 11.82      0.06396      0.06072      0.00282
 11.84      0.06165      0.06078      0.00021
 11.86      0.05903      0.06084     -0.00183
 11.88      0.05602      0.06090     -0.00342
 11.90      0.05441      0.06096     -0.00491
 11.92      0.05627      0.06103     -0.00572
 11.94      0.05451      0.06109     -0.00640
 11.96      0.05530      0.06116     -0.00642
 11.98      0.05296      0.06122     -0.00658
 12.00      0.05462      0.06129     -0.00586
 12.02      0.05581      0.06136     -0.00496
 12.04      0.05844      0.06142     -0.00341
 12.06      0.06015      0.06148     -0.00168
 12.08      0.06105      0.06155     -0.00041
 12.10      0.06359      0.06161      0.00103
 12.12      0.06246      0.06166      0.00221
 12.14      0.06593      0.06172      0.00318
 12.16      0.06635      0.06177      0.00300
 12.18      0.06618      0.06182      0.00354
 12.20      0.06291      0.06186      0.00329
 12.22      0.06542      0.06191      0.00190
 12.24      0.06493      0.06195      0.00055
 12.26      0.05962      0.06199     -0.00024
 12.28      0.05964      0.06203     -0.00173
 12.30      0.05915      0.06207     -0.00365
 12.32      0.05817      0.06211     -0.00494
 12.34      0.05555      0.06215     -0.00619
 12.36      0.05337      0.06219     -0.00769
 12.38      0.05358      0.06223     -0.00923
 12.40      0.05184      0.06226     -0.01045
 12.42      0.05066      0.06230     -0.01157
 12.44      0.04961      0.06233     -0.01258
 12.46      0.04797      0.06237     -0.01375
 12.48      0.04870      0.06240     -0.01444
 12.50      0.04614      0.06243     -0.01467
 12.52      0.04739      0.06246     -0.01435
 12.54      0.04860      0.06249     -0.01379
 12.56      0.04972      0.06251     -0.01248
 12.58      0.05163      0.06254     -0.01095
 12.60      0.05282      0.06256     -0.00979
 12.62      0.05518      0.06258     -0.00850
 12.64      0.05449      0.06259     -0.00741
 12.66      0.05628      0.06261     -0.00634
 12.68      0.05713      0.06262     -0.00569
 12.70      0.05829      0.06263     -0.00483
 12.72      0.05846      0.06265     -0.00481
 12.74      0.05888      0.06265     -0.00514
 12.76      0.05645      0.06266     -0.00624
 12.78      0.05549      0.06267     -0.00750
 12.80      0.05284      0.06268     -0.00930
 12.82      0.05220      0.06269     -0.01114
 12.84      0.04988      0.06269     -0.01314
 12.86      0.04730      0.06271     -0.01486
 12.88      0.04557      0.06272     -0.01648
 12.90      0.04426      0.06274     -0.01810
 12.92      0.04418      0.06276     -0.01954
 12.94      0.04187      0.06278     -0.02046
 12.96      0.04020      0.06281     -0.02129
 12.98      0.04110      0.06284     -0.02210
 13.00      0.04021      0.06288     -0.02227
 13.02      0.04032      0.06292     -0.02137
 13.04      0.04119      0.06296     -0.02009
 13.06      0.04491      0.06301     -0.01799
 13.08      0.04772      0.06306     -0.01540
 13.10      0.05097      0.06312     -0.01248
 13.12      0.05355      0.06317     -0.00854
 13.14      0.05603      0.06323     -0.00459
 13.16      0.06491      0.06329     -0.00046
 13.18      0.06774      0.06335      0.00392
 13.20      0.07194      0.06341      0.00830
 13.22      0.07573      0.06347      0.01122
 13.24      0.07826      0.06353      0.01388
 13.26      0.07977      0.06359      0.01614
 13.28      0.08135      0.06364      0.01760
 13.30      0.08352      0.06370      0.01804
 13.32      0.08334      0.06375      0.01769
 13.34      0.08070      0.06380      0.01660
 13.36      0.07830      0.06384      0.01530
 13.38      0.07612      0.06389      0.01346
 13.40      0.07722      0.06393      0.01147
 13.42      0.07436      0.06397      0.00968
 13.44      0.07097      0.06401      0.00814
 13.46      0.06961      0.06406      0.00592
