 #r(A)        h(r)         Base         G(r)
  7.66      0.02048      0.05558     -0.03463
  7.68      0.02081      0.05563     -0.03440
  7.70      0.02193      0.05569     -0.03432
  7.72      0.02221      0.05576     -0.03411
  7.74      0.02144      0.05584     -0.03378
  7.76      0.02185      0.05593     -0.03318
  7.78      0.02286      0.05603     -0.03279
  7.80      0.02537      0.05614     -0.03216
  7.82      0.02467      0.05626     -0.03115
  7.84      0.02517      0.05640     -0.02965
  7.86      0.02750      0.05654     -0.02827
  7.88      0.03103      0.05669     -0.02603
  7.90      0.03299      0.05686     -0.02318
  7.92      0.03663      0.05702     -0.02007
  7.94      0.04023      0.05720     -0.01639
  7.96      0.04388      0.05738     -0.01148
  7.98      0.05031      0.05757     -0.00644
  8.00      0.05845      0.05776     -0.00046
  8.02      0.06277      0.05795      0.00583
  8.04      0.07108      0.05814      0.01207
  8.06      0.07631      0.05833      0.01773
  8.08      0.08244      0.05852      0.02297
  8.10      0.08770      0.05870      0.02763
  8.12      0.08991      0.05888      0.03127
  8.14      0.09532      0.05905      0.03398
  8.16      0.09538      0.05922      0.03482
  8.18      0.09687      0.05937      0.03500
  8.20      0.09271      0.05952      0.03266
  8.22      0.09160      0.05965      0.02942
  8.24      0.08434      0.05978      0.02439
  8.26      0.07987      0.05990      0.01902
  8.28      0.07234      0.06001      0.01355
  8.30      0.06646      0.06011      0.00808
  8.32      0.06480      0.06021      0.00334
  8.34      0.05747      0.06030     -0.00084
  8.36      0.05668      0.06039     -0.00430
  8.38      0.05190      0.06047     -0.00789
  8.40      0.04957      0.06055     -0.01002
  8.42      0.04728      0.06063     -0.01145
  8.44      0.04720      0.06070     -0.01181
  8.46      0.04995      0.06078     -0.01050
  8.48      0.05045      0.06086     -0.00867
  8.50      0.05652      0.06093     -0.00649
  8.52      0.05680      0.06101     -0.00477
  8.54      0.05850      0.06108     -0.00243
  8.56      0.05890      0.06115     -0.00146
  8.58      0.06254      0.06122     -0.00092
  8.60      0.06174      0.06129     -0.00086
  8.62      0.05985      0.06136     -0.00058
  8.64      0.05915      0.06143     -0.00155
  8.66      0.06063      0.06149     -0.00282
  8.68      0.05801      0.06155     -0.00390
  8.70      0.05573      0.06161     -0.00609
  8.72      0.05473      0.06167     -0.00873
  8.74      0.04854      0.06172     -0.01162
  8.76      0.04769      0.06178     -0.01368
  8.78      0.04386      0.06183     -0.01543
  8.80      0.04569      0.06188     -0.01658
  8.82      0.04624      0.06193     -0.01720
  8.84      0.04299      0.06197     -0.01635
  8.86      0.04485      0.06201     -0.01577
  8.88      0.04836      0.06205     -0.01384
  8.90      0.04879      0.06209     -0.01112
  8.92      0.05607      0.06213     -0.00913
  8.94      0.05682      0.06216     -0.00694
  8.96      0.05494      0.06219     -0.00481
  8.98      0.05947      0.06222     -0.00380
  9.00      0.05959      0.06224     -0.00290
  9.02      0.06129      0.06227     -0.00242
  9.04      0.06140      0.06229     -0.00322
  9.06      0.05749      0.06232     -0.00453
  9.08      0.05559      0.06235     -0.00633
  9.10      0.05318      0.06239     -0.00875
  9.12      0.05245      0.06243     -0.01050
  9.14      0.04946      0.06249     -0.01216
  9.16      0.04897      0.06255     -0.01336
  9.18      0.04757      0.06263     -0.01481
  9.20      0.04755      0.06273     -0.01578
  9.22      0.04559      0.06283     -0.01652
  9.24      0.04508      0.06295     -0.01678
  9.26      0.04576      0.06309     -0.01590
  9.28      0.04690      0.06324     -0.01400
  9.30      0.05262      0.06340     -0.01213
  9.32      0.05581      0.06357     -0.01026
  9.34      0.05524      0.06374     -0.00747
  9.36      0.05594      0.06393     -0.00570
  9.38      0.06175      0.06411     -0.00396
  9.40      0.06240      0.06430     -0.00268
  9.42      0.06542      0.06449     -0.00020
  9.44      0.06258      0.06469      0.00108
  9.46      0.06933      0.06487      0.00240
  9.48      0.06912      0.06506      0.00364
  9.50      0.06992      0.06524      0.00570
  9.52      0.07254      0.06542      0.00709
  9.54      0.07381      0.06560      0.00909
  9.56      0.07718      0.06576      0.01206
  9.58      0.08000      0.06593      0.01534
  9.60      0.08561      0.06608      0.01928
  9.62      0.08975      0.06623      0.02368
  9.64      0.09427      0.06637      0.02931
  9.66      0.09994      0.06651      0.03551
  9.68      0.10884      0.06663      0.04294
  9.70      0.11732      0.06675      0.04955
  9.72      0.12752      0.06685      0.05703
  9.74      0.12788      0.06694      0.06281
  9.76      0.13781      0.06701      0.06756
  9.78      0.13819      0.06708      0.07030
  9.80      0.14146      0.06712      0.07126
  9.82      0.14154      0.06716      0.06990
  9.84      0.13292      0.06717      0.06740
  9.86      0.13117      0.06718      0.06183
  9.88      0.12575      0.06717      0.05515
  9.90      0.11368      0.06716      0.04780
  9.92      0.10807      0.06713      0.03868
  9.94      0.09611      0.06710      0.02834
  9.96      0.08545      0.06706      0.01854
  9.98      0.07387      0.06702      0.00802
 10.00      0.06449      0.06697     -0.00144
 10.02      0.05525      0.06693     -0.01029
 10.04      0.04862      0.06689     -0.01844
 10.06      0.04097      0.06686     -0.02568
 10.08      0.03294      0.06683     -0.03209
 10.10      0.02808      0.06681     -0.03726
 10.12      0.02308      0.06679     -0.04158
 10.14      0.02266      0.06679     -0.04409
 10.16      0.01930      0.06680     -0.04535
 10.18      0.02040      0.06682     -0.04599
 10.20      0.02184      0.06685     -0.04612
 10.22      0.01995      0.06690     -0.04496
 10.24      0.02219      0.06695     -0.04348
 10.26      0.02529      0.06701     -0.04150
 10.28      0.02809      0.06709     -0.03837
 10.30      0.03207      0.06717     -0.03444
 10.32      0.03596      0.06726     -0.03028
 10.34      0.04225      0.06736     -0.02540
 10.36      0.04656      0.06746     -0.02057
 10.38      0.05298      0.06757     -0.01542
 10.40      0.05671      0.06767     -0.01061
 10.42      0.06222      0.06778     -0.00489
 10.44      0.06685      0.06789     -0.00000
 10.46      0.07570      0.06800      0.00487
 10.48      0.07796      0.06811      0.00936
 10.50      0.08163      0.06821      0.01217
 10.52      0.08518      0.06831      0.01412
 10.54      0.08144      0.06840      0.01535
 10.56      0.08591      0.06849      0.01523
 10.58      0.08459      0.06858      0.01362
 10.60      0.08148      0.06866      0.01215
 10.62      0.07758      0.06874      0.00922
 10.64      0.07450      0.06882      0.00516
 10.66      0.07164      0.06889      0.00091
 10.68      0.06467      0.06896     -0.00341
 10.70      0.06059      0.06903     -0.00865
 10.72      0.05635      0.06910     -0.01340
 10.74      0.04864      0.06917     -0.01689
 10.76      0.04826      0.06924     -0.01994
 10.78      0.04756      0.06931     -0.02314
 10.80      0.04568      0.06938     -0.02484
 10.82      0.04074      0.06946     -0.02665
 10.84      0.04050      0.06953     -0.02794
 10.86      0.03956      0.06961     -0.02900
 10.88      0.04146      0.06969     -0.02886
 10.90      0.04080      0.06977     -0.02817
 10.92      0.04183      0.06986     -0.02717
 10.94      0.04433      0.06995     -0.02640
 10.96      0.04499      0.07004     -0.02484
 10.98      0.04578      0.07013     -0.02288
 11.00      0.04905      0.07023     -0.02075
 11.02      0.05209      0.07033     -0.01760
 11.04      0.05550      0.07043     -0.01395
 11.06      0.06124      0.07054     -0.01056
 11.08      0.06453      0.07064     -0.00691
 11.10      0.06650      0.07075     -0.00298
 11.12      0.07089      0.07085      0.00059
 11.14      0.07565      0.07095      0.00381
 11.16      0.07965      0.07105      0.00729
 11.18      0.08109      0.07114      0.01031
 11.20      0.08441      0.07122      0.01264
 11.22      0.08642      0.07130      0.01345
 11.24      0.08774      0.07137      0.01430
 11.26      0.08411      0.07144      0.01434
 11.28      0.08570      0.07149      0.01304
 11.30      0.08494      0.07154      0.01110
 11.32      0.08018      0.07159      0.00939
 11.34      0.07831      0.07162      0.00710
 11.36      0.07577      0.07166      0.00459
 11.38      0.07440      0.07168      0.00276
 11.40      0.07258      0.07171      0.00134
 11.42      0.07117      0.07173      0.00020
 11.44      0.07134      0.07176     -0.00065
 11.46      0.07017      0.07178     -0.00113
 11.48      0.07027      0.07180     -0.00141
 11.50      0.07027      0.07182     -0.00044
 11.52      0.06993      0.07185      0.00051
 11.54      0.07628      0.07188      0.00138
 11.56      0.07505      0.07190      0.00318
 11.58      0.07475      0.07193      0.00477
 11.60      0.07941      0.07197      0.00578
 11.62      0.07802      0.07200      0.00757
 11.64      0.08154      0.07204      0.01038
 11.66      0.08417      0.07209      0.01283
 11.68      0.08901      0.07213      0.01623
 11.70      0.09185      0.07218      0.01901
 11.72      0.09526      0.07223      0.02204
 11.74      0.09569      0.07228      0.02503
 11.76      0.09957      0.07234      0.02838
 11.78      0.10423      0.07240      0.03127
 11.80      0.10883      0.07245      0.03489
 11.82      0.11002      0.07251      0.03775
 11.84      0.11407      0.07257      0.03944
 11.86      0.11417      0.07263      0.03963
 11.88      0.11296      0.07269      0.04021
 11.90      0.11010      0.07275      0.03838
 11.92      0.11320      0.07280      0.03605
 11.94      0.10516      0.07285      0.03282
 11.96      0.10284      0.07291      0.02876
 11.98      0.09705      0.07296      0.02370
 12.00      0.09006      0.07301      0.01887
 12.02      0.08819      0.07305      0.01352
 12.04      0.08123      0.07310      0.00869
 12.06      0.07635      0.07315      0.00494
 12.08      0.07310      0.07320      0.00042
 12.10      0.07157      0.07324     -0.00320
 12.12      0.06585      0.07329     -0.00615
 12.14      0.06335      0.07334     -0.00868
 12.16      0.06184      0.07340     -0.01052
 12.18      0.06070      0.07345     -0.01094
 12.20      0.06264      0.07351     -0.01185
 12.22      0.06400      0.07356     -0.01190
 12.24      0.05908      0.07362     -0.01141
 12.26      0.06190      0.07368     -0.01031
 12.28      0.06345      0.07374     -0.00975
 12.30      0.06841      0.07380     -0.00796
 12.32      0.06710      0.07386     -0.00677
 12.34      0.06833      0.07392     -0.00521
 12.36      0.06817      0.07398     -0.00396
 12.38      0.07156      0.07404     -0.00255
 12.40      0.07492      0.07410     -0.00130
 12.42      0.07449      0.07415      0.00029
 12.44      0.07487      0.07421      0.00100
 12.46      0.07637      0.07426      0.00162
 12.48      0.07542      0.07432      0.00129
 12.50      0.07826      0.07437      0.00106
 12.52      0.07313      0.07442      0.00008
 12.54      0.07394      0.07446     -0.00156
 12.56      0.07173      0.07451     -0.00429
