 #r(A)        h(r)         Base         G(r)
  7.16      0.15391      0.05501      0.09446
  7.18      0.15426      0.05511      0.09584
  7.20      0.14985      0.05518      0.09341
  7.22      0.14687      0.05524      0.08847
  7.24      0.13807      0.05527      0.08079
  7.26      0.12951      0.05528      0.07139
  7.28      0.11601      0.05527      0.06000
  7.30      0.10291      0.05525      0.04804
  7.32      0.08985      0.05522      0.03488
  7.34      0.07818      0.05517      0.02196
  7.36      0.06353      0.05513      0.01055
  7.38      0.05118      0.05508     -0.00037
  7.40      0.04568      0.05503     -0.00997
  7.42      0.03497      0.05499     -0.01741
  7.44      0.02995      0.05495     -0.02282
  7.46      0.02610      0.05492     -0.02789
  7.48      0.02398      0.05490     -0.03138
  7.50      0.02013      0.05488     -0.03341
  7.52      0.01743      0.05487     -0.03502
  7.54      0.01969      0.05487     -0.03639
  7.56      0.01802      0.05488     -0.03710
  7.58      0.01712      0.05490     -0.03666
  7.60      0.01661      0.05492     -0.03674
  7.62      0.01972      0.05495     -0.03641
  7.64      0.01941      0.05500     -0.03575
  7.66      0.01986      0.05505     -0.03491
  7.68      0.02063      0.05511     -0.03451
  7.70      0.02108      0.05518     -0.03425
  7.72      0.02199      0.05526     -0.03342
  7.74      0.02106      0.05534     -0.03310
  7.76      0.02444      0.05544     -0.03303
  7.78      0.02262      0.05555     -0.03260
  7.80      0.02197      0.05567     -0.03165
  7.82      0.02467      0.05581     -0.03093
  7.84      0.02645      0.05595     -0.02962
  7.86      0.02869      0.05610     -0.02714
  7.88      0.02989      0.05626     -0.02462
  7.90      0.03508      0.05643     -0.02135
  7.92      0.03811      0.05661     -0.01781
  7.94      0.04363      0.05680     -0.01299
  7.96      0.04728      0.05698     -0.00801
  7.98      0.05494      0.05718     -0.00250
  8.00      0.06093      0.05737      0.00389
  8.02      0.06661      0.05756      0.01067
  8.04      0.07653      0.05776      0.01663
  8.06      0.08215      0.05795      0.02164
  8.08      0.08573      0.05813      0.02679
  8.10      0.08692      0.05831      0.03109
  8.12      0.09330      0.05849      0.03417
  8.14      0.09893      0.05866      0.03542
  8.16      0.09838      0.05881      0.03553
  8.18      0.09283      0.05896      0.03418
  8.20      0.08827      0.05910      0.03067
  8.22      0.08732      0.05923      0.02605
  8.24      0.08205      0.05936      0.02131
  8.26      0.07596      0.05947      0.01639
  8.28      0.06973      0.05957      0.01068
  8.30      0.06426      0.05967      0.00487
  8.32      0.05928      0.05977      0.00005
  8.34      0.05351      0.05985     -0.00419
  8.36      0.05229      0.05994     -0.00769
  8.38      0.04897      0.06002     -0.01030
  8.40      0.04718      0.06010     -0.01097
  8.42      0.04663      0.06018     -0.01152
  8.44      0.05059      0.06025     -0.01089
  8.46      0.04990      0.06033     -0.00925
  8.48      0.05251      0.06040     -0.00744
  8.50      0.05576      0.06048     -0.00563
  8.52      0.05609      0.06055     -0.00353
  8.54      0.05999      0.06063     -0.00224
  8.56      0.06080      0.06070     -0.00137
  8.58      0.05929      0.06077      0.00021
  8.60      0.06049      0.06084      0.00026
